"Gene"	"Gr1_F2..126..Sample..1"	"Gr1_F1..126..Sample..1"	"Gr1_F2..128C..Sample..4"	"Gr2_F2..128N..Control..781"	"Gr1_F1..128C..Sample..4"	"Gr2_F1..128N..Control..781"	"Gr1_F3..126..Sample..1"	"Gr2_F3..128N..Control..781"	"Gr1_F3..128C..Sample..4"
"MAP3K5"	7.53993424517179	8.03287224946323	6.72383156649532	7.8703647195834	7	7.56757586852411	8.61176256006487	7.41193462479118	7.43045255166553
"GMEB2"	8.49505552836802	8.89208739652348	8.33360262826828	8.04220656012069	8.68860001099912	7.29001884693262	8.76487159073609	7.75888943272096	8.3571120915057
"ZDBF2"	8.00730764684644	7.20554891117303	7.77346892790519	5.93310047493137	7.15785216914174	5.8801957289431	7.19377174339668	7.40173284952262	7.14974711950468
"FBXO28"	7.36544758855011	7.60436789989375	7.39660478118186	6.21529030565123	7.69278983497265	7.98470326682514	7.72246602447109	7.79311555527435	7.69766263347052
"LATS1"	7.80154670335678	8.17941152317403	7.49505552836802	7.38973887867698	7.80864246791806	7.32912359629157	9.68123841177781	7.86108690599539	9.36741475124683
"NFYA"	6.5298209465287	8.59991284218713	6.80477637795583	7.83225711437793	8.76950729143624	8.49465561290021	7.47654370621426	7.82972273508606	7.75087443965685
"FAM13B"	8.64493780550018	7.65176927141799	8.40726776424473	8.37112320050964	7.5077946401987	7.72246602447109	9.44728990123914	7.92955431573285	8.95564990752837
"TBC1D14"	5.29645740737124	6.15177765473205	7.74819284958946	8.55343730575441	8.51727569320958	7.98868468677217	5.78135971352466	7.43629511983936	8.17442639367725
"TBC1D15"	7.02901108665907	6.89481776330794	7.62205181945638	7.26865895502767	7.30651744524982	7.56529252058102	6.54997714277182	7.76686014382955	7.46515822966425
"RFX5"	6.26865895502767	5.68369645430652	5.99322146736894	7.27052894238072	5.12101540096137	7.09803208296053	5.23266075679027	7.13442632022093	4.63807383718072
"BCL7A"	6.53605290024021	7.74752167254042	6.92955431573285	6.56071495447448	7.72587745912023	6.55612281784117	6.87528859822269	7.96636124729361	6.8073549220576
"NPIPB11"	4.67807190511264	5.79441586635011	8.06123616574775	7.68650052718322	8.88965605819216	8.06877827798541	4.36457243229586	7.80542144617176	8.16591193893569
"MCM7"	8.10171310018849	8.42919748847991	7.7045953476324	7.46188866443282	7.99435343685886	7.07360604057494	7.78201533500419	7.27426166125705	7.57893871309339
"PCNT"	6.19574129324645	6.24031432933371	7.91468410532839	7.88813438835287	8.04548665635946	7.28909670241999	5.31831684133498	7.29920801838728	7.08533966935737
"IL4R"	5.94953493301701	5.75755668893945	5.55458885167764	5.52669484554198	5.25171909260596	7.46842040186455	5.27426166125705	7.32822611878773	4.73876783680019
"OFD1"	8.05799172275918	7.98242322677588	7.86851392389546	8.45573818599339	7.60362634498619	6.51569983828404	7.85611423397746	7.63734941083314	7.69557630622205
"ARHGAP30"	2.96347412397489	4.51096191927738	7.66746640495737	7.55074678538324	8.07146236255662	7.2278565730605	3.63226821549951	7.87467403163581	7.49904859773388
"PHKB"	6.89965902637744	7.71973105674985	7.53838296003212	8.03562390973072	8.23026066466979	7.75622271284729	7.00112666545428	7.70182625841205	7.78267065867701
"KCTD1"	7.92005505480697	7.12308675098106	7.46025109894385	7.80864246791806	6.76950729143624	7.89299809305507	6.99095486039699	8.06069593168755	6.7983097824546
"WASHC2A"	6.90929308582382	7.50382573799575	7.01569380710515	6.97498811199193	7.73267622307331	6.88264304936184	7.55074678538324	7.46352437327118	7.81185631429254
"MINK1"	8.63517394667492	8.39188798534714	8.17542479858969	7.63226821549951	7.96289600533726	7.74079267227768	8.10276309662559	7.60954813899943	7.50462039240355
"THOC2"	8.34651373316563	8.43462822763673	7.51412226017071	7.77544567410286	7.5453506448223	8.15936680974374	8.09908476089186	8.00168966840421	7.12825215227739
"CEP97"	7.54148386405428	7.35755200461808	7.60139939053183	7.32102612859297	7.69835740595729	7.50541460934675	7.28355142317431	7.52591226074335	7.47897180503294
"GPSM2"	8.8635668293235	8.92599941855622	8.80799883862303	7.80413102118332	8.93516504960369	7.43128865429159	8.72451385311995	7.67948009950545	8.70666868217975
"GMIP"	5.46597446450407	6.04657836662033	7.2336196767597	7.27984269352035	7.98527271425345	8.19574129324645	6.05528243550119	8.0698525111258	7.75020450927987
"PGRMC1"	8.16087986183931	6.97613447283165	9.31356331136435	9.0555535932956	7.93014594790882	9.37634248280467	6.16591193893569	8.38240787629496	7.80992886572143
"PTK2"	7.75822321472672	7.31560245663795	7.77873424411784	6.80864246791806	7.29186136958522	6.54225804976692	6.877744249949	7.55688918972687	6.93899143877554
"BICRA"	9.21723071622067	8.98156728190301	9.13416959007684	8.50422311991285	8.91528186586766	8.46188866443282	9.07440909934374	8.35755200461808	8.9692426044345
"EIF2AK1"	7.95419631038687	8.09222858438678	7.76022094646651	8.4882418427773	8.03672310600552	7.95477792500507	7.96000193206808	7.83920378809694	7.78135971352466
"TXNDC9"	6.41953889151378	6.88874324889826	5.91169158187234	7.43045255166553	6.54843662469604	8.02458563827827	8.08480838780436	8.06716542701711	7.43796008833447
"ADAM19"	6.96231765494231	8.77280941016073	7.17791779219584	7.68088692071969	8.45532722030456	7.40854204229686	8.48179943166575	7.36369674483899	8.25974326369078
"PPA1"	7.52512925120397	7.44790974874208	7.11270013274936	7.33002051583608	6.876516946565	5.79701297783614	6.00450139223494	6.95419631038687	5.8703647195834
"PRPF6"	8.00281501560705	8.23840473932508	7.68929916053589	8.20212382383046	8.07521171134824	7.9086928382425	8.03011533090807	7.96809075204526	7.90086680798075
"CIR1"	7.57742882803575	8.23744899563932	7.80799883862303	8.35402893805439	8.53683000504806	7.93310047493137	7.6667565918848	7.8923910259134	7.89784545600551
"EIF3J"	5.11270013274936	4.71149490665009	7.88874324889826	7.95535930524299	7.81570350334807	6.96000193206808	4.36457243229586	7.68580001974489	7.58421090130802
"HSPA8"	7.31015831794782	8.10904707770071	6.73199778664374	6.73606362787181	7.29278174922785	7.53294028837287	8.24317398347295	7.86727873970966	7.58270652678079
"DTL"	6.5909612413426	7.18883607303053	8.00393948568806	8.62461270900574	8.52277766952458	8.37590826307501	6.74550626586916	7.762880292917	7.79376585730965
"TCF4"	8.57931593758001	8.62095290227168	8.32057493389316	8.87590290312484	8.41531924814038	8.46801303350355	8.49425558654498	7.55305325276641	8.5928307440545
"BET1L"	7.74011804283313	7.47897180503294	8.08958289312471	7.08108392868763	7.94953493301701	7.50541460934675	7.49984588708321	7.86170728658586	7.99322146736894
"ZFP64"	7.78332568481352	6.55305325276641	7.69488019279919	6.93310047493137	6.4594316186373	7.13031314554346	7.08958289312471	7.25455625190949	7.07681559705083
"TEX2"	5.02236781302845	4.08746284125034	7.27519333390221	8.39446269461032	7.11478344724985	8.30286736097287	5.39574832817903	7.14567745519564	8.95564990752837
"PABPC1"	8.47694867324594	7.90508609876177	7.99661471481536	7.89845023280787	7.3931759143488	7.5713734359732	8.29140095948369	7.1405741777099	7.80928581019891
"WWC3"	7.44294349584873	6.94485844580754	7.11374216604919	6.02901108665907	6.44625622988956	6.3819754785573	6.84799690655495	7.53915881110803	6.25927248703759
"CNR2"	5.79701297783614	6.77478705960117	8.4708621994137	8.35314682549808	9.08268130295035	8.00281501560705	4.8073549220576	7.08427691053149	7.34163000932991
"KNOP1"	8.71252700043982	8.61581352518973	8.22978016673333	8.2240016741981	8.27519333390221	6.79571500650173	8.79992915072529	7.6006563078263	8.19967234483636
"HSPA4L"	8.63372181264101	8.70597790168252	8.00393948568806	6.7839804136838	8.10852445677817	6.71149490665009	8.21819994369474	6.91647664443772	7.39403389536778
"CEBPZ"	4.00898878322726	3.10433665981474	7.85984534392145	8.14567745519564	7.32282949762889	7.35138098067433	2.84799690655495	7.40087943628218	7.44625622988956
"DDHD1"	7.83794324189103	7.64745842645492	8.19475685442225	7.30924896081662	7.71355835640479	8.32327998788732	7.91109233158713	7.66320227857954	8.03452387533439
"EEF1B2"	7.2807707701306	7.2364926183813	7.92659251005107	8.70390357344466	8.11997860965488	7.30833903013941	5.63517394667492	7.64241277290506	6.34340782229781
"RAI1"	8.12928301694497	7.53216108498321	7.72587745912023	7.49585502688717	7.22110372536788	7.89056829030659	8.231701199029	8.00954872697226	8.02125762056052
"ANKS6"	7.89056829030659	8.90147031982427	7.52904005609508	7.95477792500507	8.72314895704758	8.62314990022045	8.13750352374993	7.63662462054365	7.81570350334807
"PHF8"	6.25171909260596	6.09803208296053	7.04111153536915	7.19967234483636	7.10852445677817	7.40769264866568	6.5713734359732	7.32102612859297	7.43546191447928
"ZNHIT6"	8.78430766672838	8.30788384949487	8.7921395522779	8.40002551791402	8.25029841790633	8.57705110973515	9.02458563827827	8.37937836707126	8.80703285596834
"CERS4"	6.80606622608903	6.36282052553426	7.9431008475708	8.44086916761087	7.43796008833447	7.59916899321943	7.13134253912326	7.41700858678878	8.13442632022093
"CEP135"	8.18338726124887	7.5337190711399	8.91737207947684	7.72041528490633	7.99661471481536	8.00618579994629	7.31015831794782	7.64313466185726	7.67383905599044
"TMEM201"	8.86635165707678	8.99689712551234	8.04603261475421	7.82017896241519	9.27519333390221	7.79895774790043	9.00450139223494	7.68790052248075	8.07360604057494
"LEMD3"	7.68580001974489	7.29920801838728	7.95128471496697	7.07253459972295	7.48623167798101	7.65535182861255	6.60139939053183	7.25833047261243	6.64385618977472
"GORASP2"	9.25597274199961	9.2319411483087	8.40343816300828	8.10904707770071	8.49944729748518	7.92303029826377	9.24126817732937	7.70666868217975	8.31469652565629
"SNRK"	8.51530560545172	8.43629511983936	7.63807383718072	7.65248649491816	7.55918586578773	7.66604642940879	8.4590217038623	7.59245703726808	7.55151601762801
"SCNM1"	6.54689445988764	5.93073733756289	6.76420813013995	5.68088692071969	6.60436789989375	7.10956950937069	6.16992500144231	7.92777796208234	6.47248777146274
"ZGRF1"	8.34961297182452	8.39531991094028	7.16087986183931	7.82145511910246	7.27612440527424	7.55151601762801	6.14363830992204	7.65176927141799	5.02236781302845
"CFAP97"	8.02956331443266	9.06528148583228	7.69209237542757	7.91707366287822	8.76387628539072	8.26303440583379	9.14312807294381	8.04111153536915	8.61286849729104
"QSER1"	8.84956148217829	8.1893304006149	8.34429590791582	8.23935985027747	7.68439798363757	6.78267065867701	8.99971819610402	7.43212427264156	8.5337190711399
"TXLNB"	6.96231765494231	7.5438051759644	7.95884267524324	6.44128427192704	8.33494363072662	7.43629511983936	7.65391987311942	7.48058827023386	8.51569983828404
"GAREM1"	7.48623167798101	6.35226417325832	7.86974805146507	6.51884982870769	6.98413359454098	7.21237478756727	5.91647664443772	7.43629511983936	6.55151601762801
"PPP6R2"	7.4966540825935	6.81121411751324	7.28632672709055	7.24792751344359	6.5713734359732	7.90448409790142	7.68720069465189	7.30833903013941	7.5352753766208
"ERBIN"	8.97498811199193	8.96058121135347	8.1644041578813	7.72041528490633	8.23026066466979	6.90448409790142	8.77445763956529	7.04439411935845	8.06770324437316
"MAP3K21"	7.9242186797485	7.97956810009519	8.10328780841202	7.71836162613835	8.06931549454008	7.83668159332712	7.86294724802092	7.67666233485797	7.93487029119203
"SFR1"	7.77939105953591	7.59693514238723	7.36806987653208	6.63081315229913	7.29278174922785	6.09169983413681	7.85611423397746	6.07253459972295	7.3741700760685
"PANK1"	8.6387978999517	9.61102479730735	7.87405920314115	8.48300957716455	8.66498052981033	8.16942397867607	9.66657908403581	7.91109233158713	8.6748984331333
"RPL30"	4.40599235967584	4.39231742277876	7.3741700760685	6.77214959078454	7.24126817732937	8.04111153536915	5	7.56909609526214	8.48542682717024
"IGF2R"	8.38930867290642	8.70804925170222	8.18189764310839	7.68439798363757	8.52277766952458	6.762880292917	9.10983065427879	7.5298209465287	8.82877119385718
"RACGAP1"	7.65391987311942	7.83352263642477	6.73741636593706	5.30742852519225	6.79960542245267	6.96693797927846	7.43629511983936	7.07788386443832	6.39231742277876
"FANCA"	7.79571500650173	7.79701297783614	7.95594045128948	7.58871463558226	7.89117612475454	7.82845387393049	7.87282875953489	7.51806297565252	7.98925256516599
"MED15"	9.3449616135529	8.43837603039902	8.64889680647526	7.57818396809009	7.82591279878497	7.87405920314115	9.07173049656741	7.45450493755737	8.4520352735462
"C9ORF16"	7.73944309777245	6.94251450533924	8.09222858438678	7.85549144310187	7.1333991254172	7.52512925120397	7.91886323727459	7.5630055530624	8.0746766862945
"ETAA1"	5.877744249949	8.57402579792481	5.79441586635011	7.8635668293235	8.15177765473205	7.68299458368168	8.07521171134824	7.37677657188298	7.64169052255661
"TRMT1L"	7.72996056101802	8.81698362325538	7.19574129324645	8.57667329251658	8.16892278185294	8.16490692667569	8.71458897559915	7.5274770060604	7.93191939010004
"FOXP4"	7.78070379396761	8.26068435637966	7.28725064325462	7.36194377373524	7.66746640495737	6.98185265328974	8.14771372235215	7.85424505422013	7.60733031374961
"STAT3"	7.81954046050572	7.65463602852797	7.48864353985378	8.19031854794182	7.16087986183931	7.65320336203398	7.79311555527435	7.5453506448223	7.4966540825935
"RAB8A"	5.36457243229586	5.95884267524324	7.17192735435346	7.63662462054365	7.38973887867698	7.06501215043695	6.38715571766298	6.97384083953315	7.92362461136832
"AGPS"	8.10956950937069	6.78528898070402	7.71630503984442	6.15380533607904	6.58646452588639	7.02458563827827	7.00112666545428	7.26584942144085	6.79181407116183
"ZNF280C"	8.67313237214536	8.92955431573285	8.51884982870769	6.92005505480697	8.76221591572778	7.90448409790142	8.44542875923832	6.74819284958946	8.38543103719352
"RPL17"	8.01457846492289	8.54187100884149	7.85237344958027	8.01513624379738	8.36763315939816	8.27751988664136	8.14771372235215	8.14465824283188	7.96751448080097
"POM121"	6.72246602447109	7.00786824333334	6.94251450533924	8.07895134139482	7.25171909260596	8.09222858438678	8.09064175191785	7.6006563078263	8.25833047261242
"TBL1XR1"	6.40769264866568	7.34961297182452	6.23840473932508	8.26725487215199	7.17891378466957	6.81762325751143	7.94895120044142	6.62643913669732	7.4846215270986
"PSMG1"	9.01178633120661	8.78135971352466	8.47370574961942	8.29416121869475	8.35843142862635	7.61765111942733	9.46719795153787	7.27891401949994	8.77840572423918
"RAD54L"	8.56491161099706	8.04001567884788	7.96578428466209	7.22110372536788	7.39489136644259	7.11582397743624	8.81217730551445	6.98641093525204	8.11113567023471
"USP9X"	4.82781902461732	4.98185265328974	7.49745269597724	7.34784279363816	7.01569380710515	7.52199295640167	4.60880924267552	7.69835740595729	7.08108392868763
"CLK3"	7.97727992349992	8.87988952178056	7.92184093707449	7.81826260830447	8.78888143201129	8.83194056033588	9.00393948568806	7.49825086752783	8.94163454493325
"GCFC2"	8.44997398581035	7.88447581908648	8.54070926267143	7.75421943313514	7.876516946565	7.50937914891469	8.0503928599799	7.75488750216347	8.17990909001493
"SPECC1"	6.82527683005487	7.76884595975339	7.17292748960384	7.63299519714296	8.09697863637054	7.14771372235215	7.32282949762889	7.68860001099912	7.70597790168252
"MEX3C"	8.12049709844425	8.01736520529273	7.90267658665114	6.876516946565	7.8635668293235	6.35049724708413	7.14974711950468	7.51727569320958	6.86294724802092
"PAN3"	8.37937836707126	8.0574502721839	8.63444806236231	8.4446008137115	8.11009175192513	8.2278565730605	7.41023933077602	8.11374216604919	7.36544758855011
"CARD11"	8.57931593758001	8.21577565302028	7.68299458368168	8.92362461136832	7.12825215227739	8.17592374206376	8.22737527362621	7.67595703294175	7.3019533951261
"MED26"	8.77313920671969	8.40896655165431	8.16791986555194	7.48139582415413	7.74483383749955	7.34251918966061	8.49145229203737	7.47654370621426	7.85237344958027
"MAP1A"	7.29278174922785	6.42122329922514	7.01457846492289	7.31197531446116	6.3327079336406	7.84486265583082	7.22496636500027	7.75955534320631	7.17392693199981
"ESYT2"	8.5453506448223	8.5073982409543	7.84799690655495	8.15025502130218	7.8820316083521	7.4757334309664	8.36018867006271	7.5274770060604	7.88386515450979
"KIF24"	7.25077213159993	6.80864246791806	7.05419729438881	8.80251636512122	6.52042224852645	8.01680828768655	7.99038765180274	7.68720069465189	7.83541884047548
"UHRF1"	3.24792751344359	5.1333991254172	7.65821148275179	7.81570350334807	8.13288525362516	7.14567745519564	3.18586654531133	7.81442224656679	7.49024921062709
"STK11"	7.62497817956904	7.55918586578773	7.53216108498321	7.38111029409905	7.55305325276641	7.39660478118186	7.00562454919388	7.33985000288462	7.05419729438881
"ATP7A"	7.41953889151378	8.20799043323296	7.46923479366766	7.72587745912023	8.17092652528738	8.09064175191785	6.72519581722666	7.7279204545632	6.68229237143083
"LSM11"	7.09381367340273	8.82464058085342	8.04984854945056	8.61065577440193	9.39038394689291	8.63263175211247	8.42500604148493	7.09908476089186	9.22472525276759
"SNX5"	6.9692426044345	7.17192735435346	6.75221336786514	6.22689381357139	7.08852325661663	6.21723071622067	7.10328780841202	6.16791986555194	6.96462966672059
"TFDP2"	8.38758656581935	8.41743061254603	7.61323695471633	7.56909609526214	7.62131930101419	7.69696752623429	7.76487159073609	7.61765111942733	6.82145511910246
"GIGYF1"	9.46209322948681	10.2443638351205	9.16264308602844	7.19672506078603	9.762880292917	6.32192809488736	9.0666274090952	7.92005505480697	8.62643913669732
"STX7"	6.13134253912326	7.18189764310839	7.68580001974489	8.8838651545098	8.59245703726808	7.8592241619782	7.3019533951261	7.79636413813963	8.27798474729977
"DHX29"	8.19574129324645	7.56909609526214	7.34518344718767	6.84297883178833	6.72246602447109	6.8008998999203	9.82177398197057	7.5713734359732	8.8801957289431
"SREBF2"	7.72109918870719	7.57213175138666	7.38715571766298	7.91169158187234	7.21431912080077	7.11165734626313	6.56376827845203	7.60733031374961	6.57893871309339
