"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"579","MSH6",-0.689927057302032,9.69188340980518,-3.48769800820932,0.00764275687571401,0.0316138216188861,-3.23041305888078
"580","SEPHS1",-0.973042120485531,7.3288846625918,-3.48089490257228,0.00772169170058924,0.0318852614188125,-3.24115825999724
"581","TOM1",-1.01280419553909,7.9104146211386,-3.47316960858028,0.00781237026182297,0.0322041768968434,-3.25336490935556
"582","LARP7",0.829950479676375,8.36095544313623,3.47113010256522,0.00783649663960547,0.0322481262059366,-3.25658837242551
"583","DEK",-0.957836505349213,8.7835385036874,-3.46862723126061,0.0078662118236298,0.0323148839066782,-3.26054467994738
"584","NDE1",-0.530326757353295,10.8375540576272,-3.46557360252883,0.00790262682388566,0.032408889115079,-3.26537230332319
"585","SNTB1",-0.78484275750187,8.69667977973389,-3.44766027660037,0.00811985579985982,0.03324282844558,-3.29370830981676
"586","CTTNBP2NL",0.656611766829382,8.518440255246,3.42822493739727,0.00836267493470729,0.0341785093321228,-3.32448231535338
"587","CSNK2B",-0.555985187787526,10.6522267998843,-3.4243144460151,0.0084124490505031,0.0343233653764138,-3.33067796587089
"588","PRKAA1",-0.590636313708203,7.28438954327276,-3.41430860574916,0.00854123236639809,0.0347588031673948,-3.34653653527609
"589","PPFIA1",-0.780915179802092,10.82035949126,-3.41377191801648,0.00854819835724239,0.0347588031673948,-3.34738737674764
"590","DBNL",-0.540774609875985,10.7134372492169,-3.40313975251422,0.00868743922523261,0.0352651134651391,-3.36424789729026
"591","SH2B1",-0.850587560279751,7.268672799647,-3.39816959106359,0.00875334612935127,0.0354725278845961,-3.37213267125547
"592","ZGPAT",-0.898496542832168,10.1950232603111,-3.38044743569257,0.00899266486634177,0.0363807978967712,-3.40026320174556
"593","NSMCE2",-0.942390470564391,8.83609956658041,-3.37007316478623,0.0091359422226689,0.0368556318968515,-3.41674158101114
"594","VDAC1",0.810895030996713,10.0111444587974,3.36972355279594,0.00914081225333185,0.0368556318968515,-3.41729704308915
"595","PSMF1",-0.902991352828701,9.26499494552333,-3.36491252085828,0.00920810686263975,0.0370645645983567,-3.42494172497277
"596","SLC43A3",0.665583495610941,8.32023261240741,3.35975968272594,0.009280760279389,0.0372943303173434,-3.43313145554331
"597","HSPBP1",0.45421056754444,9.0718044421934,3.35524911595145,0.00934485228699051,0.0374889802803053,-3.44030200344338
"598","TFE3",-1.09916185988311,7.91334139650674,-3.34945942441009,0.00942780197889079,0.0377585045810091,-3.44950820265747
"599","GMEB2",-0.762733296999611,8.29138267624166,-3.34281825011762,0.00952390422074127,0.0380797172098086,-3.46007136238929
"600","DDX21",1.09770686312185,8.29508380003326,3.32978371738454,0.00971552567051597,0.0387811399681429,-3.48081275956071
"601","SMARCC1",-0.615085203697996,10.6754568472243,-3.32753129011639,0.00974904680444193,0.0388501948363368,-3.48439819456171
"602","ARHGEF1",-0.853160510990762,7.27577821892536,-3.32423354080926,0.00979834379048907,0.0389799339567452,-3.48964822805053
"603","WDFY4",-0.830182730387772,9.29860076161207,-3.32317955725129,0.00981415456196967,0.0389799339567452,-3.49132633620552
"604","BIN2",-1.18116355340674,8.91983754674095,-3.31645103385274,0.00991572196166682,0.039318135924159,-3.5020410341006
"605","SOX5",0.732377076214132,9.37049051914391,3.30830199885616,0.0100402106092081,0.0397459577009148,-3.5150219869483
"606","ZFP36L1",-0.535343941282301,9.75444942191581,-3.306619273798,0.010066120345715,0.0397827693531144,-3.51770303931252
"607","NUP42",0.638054881110341,7.98096703915142,3.2928544653434,0.0102807147469448,0.0405639403936288,-3.53964141088666
"608","PTPN22",-0.781109359198,9.5099402838398,-3.28236469360907,0.0104474685922863,0.0411540909186279,-3.55636847461153
"609","RIOK1",-0.88790677235731,9.83654187987705,-3.2792121505637,0.0104981360683365,0.0412401736436536,-3.56139694584017
"610","MAP3K7",-0.819130944324401,9.01602272708658,-3.27886319284464,0.0105037603017239,0.0412401736436536,-3.56195359120177
"611","PDE4DIP",-0.671942559569598,7.65326102935938,-3.27218568252989,0.0106119936661231,0.041596930982594,-3.57260683395122
"612","BAG6",1.21070488743769,7.49749723891637,3.26451747964488,0.010737727450878,0.042021008570021,-3.58484411991934
"613","SF1",-0.43302706852406,11.1767173210495,-3.26263728253528,0.010768794158265,0.0420738368826178,-3.58784519376518
"614","PINX1",0.586158596848078,7.03116702072725,3.25857222463878,0.0108362837344461,0.0422685660325709,-3.59433438362764
"615","KCNQ5",-1.00705672668765,7.45748716451275,-3.25475273213546,0.0109000999490201,0.0424483567120378,-3.60043250194007
"616","DNPH1",0.506626505805087,8.45344725407024,3.23404781456681,0.0112529515054119,0.0437513293108141,-3.63350493392482
"617","NCAPH",-0.976089067586305,8.98767226368092,-3.2310349172512,0.0113052847388769,0.043883560696289,-3.63831962863813
"618","ELK3",-1.09995637920776,7.70478918353425,-3.22934780606697,0.0113347005463777,0.0439265498520624,-3.64101591123162
"619","CABIN1",-1.28553553347991,7.29729272732664,-3.22735286639851,0.0113695868548192,0.0439905662637998,-3.64420436792776
"620","USP34",-0.492354581677912,9.01738641735626,-3.22011248397945,0.0114971485564294,0.0444123722462069,-3.6557783954562
"621","TAF4B",-0.788706394612205,9.85421400019397,-3.20444189778497,0.0117783849014118,0.0454254941044786,-3.68083856086218
"622","IL4R",1.59275519503682,5.87219671449906,3.19174415988308,0.0120115377090207,0.0462502135258916,-3.70115446829842
"623","ACTB",-0.81898641849666,8.28459115561867,-3.18317342799981,0.0121716325127139,0.0467914283594698,-3.71487216214871
"624","QARS1",0.738633476747567,4.33961810129697,3.17868853823023,0.0122562933252408,0.047041382233897,-3.72205187261744
"625","GORASP2",-0.492945309335173,8.52061223465907,-3.17232010773085,0.0123775671464733,0.0474308373052857,-3.73224864336458
"626","NGDN",-0.669041904787145,8.36976393078949,-3.1663128843424,0.0124931106094437,0.0477357045561765,-3.74186893589367
"627","NCAPG",-0.850521489762979,8.05712170422978,-3.16611229076011,0.0124969882073999,0.0477357045561765,-3.74219020819288
"628","KCTD1",0.911422773275333,7.42494459240893,3.15646615974074,0.0126849437267876,0.0483764971746119,-3.7576418489615
"629","ANLN",-0.652034954713375,8.17237185418773,-3.14963046287889,0.0128199211624807,0.0488135312943421,-3.76859430576591
"630","TBC1D5",-0.999192214966024,8.90510542507981,-3.13805402038437,0.0130519354101059,0.0496180719161963,-3.78714756880354
"631","HIVEP1",-0.659158130116111,9.31598913082684,-3.13586957906105,0.0130962044957964,0.0496568490859749,-3.79064920218651
"632","MMGT1",0.656289529214224,6.33651960032876,3.13550526487639,0.0131036027650673,0.0496568490859749,-3.79123321434879
"633","CRKL",-0.978178963922545,6.6870978732362,-3.12995504633896,0.0132168533737203,0.0499497758799672,-3.80013119761486
"634","RBBP8",0.643023746209685,10.0798160143418,3.12967410714649,0.0132226129051771,0.0499497758799672,-3.80058162913224
"635","ICE2",-0.801268867783287,8.86724047097869,-3.12711746416323,0.013275146948541,0.0500692550263869,-3.80468086934248
"636","RFX3",-0.642033077981846,7.10096083631517,-3.11176574827746,0.0135952006560644,0.0511957634768464,-3.82930122113918
"637","SESN2",-0.950975432497586,6.58749739691343,-3.10612562009139,0.01371479566757,0.0515650480750866,-3.83834905973619
"638","SIK3",-0.679213113114164,10.0971108278179,-3.09317495166271,0.013993567860466,0.0525173147472728,-3.85912920777552
"639","MAP7D1",0.495322055920864,9.89679337330606,3.09233152130438,0.0140119265651387,0.0525173147472728,-3.86048277061347
"640","THOC2",0.582925698326806,7.88938377013505,3.08817208097267,0.0141028310571789,0.0527754380967867,-3.86715836342605
"641","PNN",-0.444781131938807,11.9259408893764,-3.07636960828563,0.0143641285291499,0.0536694037867615,-3.88610395519363
"642","ATXN10",-0.536412827770016,8.00616660596543,-3.05797219287386,0.0147815140400632,0.0551428755855939,-3.91564571133135
"643","UNG",-0.664357365647019,8.89114686359946,-3.04919828485561,0.0149849878810077,0.0558150015163505,-3.92973842749786
"644","CCDC130",-1.33759644511172,8.26991511639881,-3.04519845574462,0.0150787102497795,0.0560768805096614,-3.93616378876421
"645","RPL14",1.05311831069134,10.9586224346058,3.04203606104656,0.0151532409028023,0.056266685212731,-3.94124423535148
"646","RTN4",2.00179771867704,7.74345924309106,3.03641784574874,0.015286594459192,0.0566739841018031,-3.95027074333572
"647","AGAP2",-0.895678614197136,8.91390515496872,-3.02942209427516,0.0154543494876771,0.057207367887151,-3.96151175448596
"648","CSPP1",-0.558557659995506,9.07754379512422,-3.01904450116389,0.0157067257325325,0.0579773871613908,-3.97818933163662
"649","EIF2S2",-1.41777244353526,9.16619045934621,-3.01887910151853,0.0157107825752579,0.0579773871613908,-3.97845516477739
"650","GYS1",0.795411597905888,8.06954316126986,3.01020996346048,0.0159249431583243,0.0586586161319523,-3.99238933793038
"651","IRF2BP1",-1.26975894300115,9.36900439766354,-3.00942967800352,0.0159443670571611,0.0586586161319523,-3.99364360774611
"652","CDKN2AIP",-0.717983837880665,7.86274374097978,-3.00812971145685,0.0159767821044784,0.0586877195402236,-3.99573327215271
"653","NUP205",-0.660984969671796,9.58843441303562,-3.00494482941212,0.0160564870749467,0.0588901784754936,-4.00085306556822
"654","DDX42",0.951857549790672,8.24633838098465,3.00294132416446,0.0161068379327401,0.0589845211757072,-4.0040738846646
"655","SH2B2",-0.477777632745967,6.61813032765838,-2.99288632896706,0.0163620162686287,0.0598275251349095,-4.02023961179071
"656","PGAM1",-0.903314435742934,8.25889789355417,-2.98484117420286,0.0165692024846792,0.0604927438274493,-4.03317564902184
"657","CD22",1.10876024492232,7.79204590719425,2.9784034691272,0.0167369479675657,0.0610121619213393,-4.04352797446067
"658","ZFYVE19",0.65217447551129,6.67799639425411,2.96432157808652,0.0171100320337297,0.0622773962321925,-4.06617545000037
"659","SH3KBP1",-0.436802056163227,9.70835609050641,-2.95396883114913,0.017389797123824,0.0631996420509234,-4.08282759721559
"660","KDM3A",-1.09257021036765,9.39625119598722,-2.9388391124293,0.0178071857318267,0.064618499738977,-4.10716619207424
"661","TBC1D4",-0.416420164476342,10.666274782388,-2.93360134022695,0.0179540829370458,0.0650529933951963,-4.11559266954183
"662","PLEK",-0.749982901509065,7.5023213215576,-2.92986071439771,0.0180597573724567,0.0653370376239182,-4.12161074004036
"663","TSNAX",0.862155649184331,8.78018238342576,2.92738672257078,0.0181300015661687,0.065492237935104,-4.125591078867
"664","CENPU",-0.841743896358166,9.38697707888007,-2.91834041731343,0.0183892648337515,0.0663287489108958,-4.14014593164222
"665","DGKD",-0.653194916230368,7.35137499033489,-2.90106900089793,0.0188949374323109,0.0680210259164302,-4.16793614644486
"666","H1-3",-0.405982310457086,9.4292705821416,-2.90038550490627,0.0189152414448194,0.0680210259164302,-4.16903594829877
"667","GLYR1",-1.22744283894463,9.5765345326035,-2.89819817025187,0.01898037002825,0.0681529028750504,-4.17255556632703
"668","CNTRL",-0.414571246734649,6.81944360033286,-2.89144408526146,0.0191829383346887,0.0686978715822915,-4.18342361956825
"669","CD2AP",-0.676981515044053,7.83910867538618,-2.89122620940706,0.0191895098490827,0.0686978715822915,-4.18377420804107
"670","CLASP2",-0.48796421940512,10.9326728676006,-2.88510371450821,0.0193751268919019,0.0692588491135895,-4.19362609072138
"671","MAD1L1",0.963588038872122,6.93935078036089,2.87289184311707,0.0197509029013952,0.0704968888954419,-4.21327672605841
"672","SENP3",-1.19397599167024,8.54283244827506,-2.86855362781331,0.0198861960622021,0.070874166025259,-4.22025752912248
"673","RPLP2",0.51889135670141,10.0221977344656,2.86737732327047,0.019923044939344,0.0708999890486315,-4.22215036587042
"674","LCK",0.429898095396007,9.48445951484238,2.85811906813873,0.0202155339256424,0.0718341301957176,-4.23704807347647
"675","SEC22B",-0.584056573909418,8.91940574780562,-2.85291714252517,0.0203818101268753,0.0723176818575799,-4.2454185104609
"676","SLC38A1",-0.564951117587549,10.3410252718502,-2.84779935586427,0.0205467704001212,0.0727951406927369,-4.25365343911932
"677","LSR",1.21392054045464,7.95726666962246,2.83927039411563,0.0208247400497708,0.0736709784626308,-4.26737688307709
"678","CYLD",-1.42673274615434,8.05339692120673,-2.83335431983427,0.0210198212979504,0.0742514336409899,-4.27689578009634
"679","UBR5",-0.708287317856052,8.37293707132037,-2.82969149454538,0.0211415427926707,0.0745714211906428,-4.28278907767982
"680","ARMCX3",-1.16015154828535,8.08823241384228,-2.82734543711678,0.0212198863710854,0.0747376880275727,-4.28656369857625
"681","CARD11",0.887435085096216,7.99013026463172,2.82630352751158,0.0212547752120548,0.0747506411642749,-4.28824003163767
"682","PACS1",-0.499150812528304,8.31055790140267,-2.82039026852005,0.0214539030103856,0.0753403192226884,-4.29775368812934
"683","RPP38",0.841829285871672,8.6231303954931,2.81880518069314,0.0215076055332203,0.0754183239415265,-4.30030382115302
"684","IRF8",-1.59677728831058,7.28108130699485,-2.81211781986195,0.0217356965728033,0.0761067153389823,-4.31106230210869
"685","DAPP1",-0.710143956332873,9.46197920153371,-2.80868813822674,0.0218536375093458,0.0764079734815813,-4.316579678527
"686","SMG7",-0.935573478854856,7.88602625332371,-2.7933868632982,0.0223878786115914,0.0781617627911972,-4.34119297009195
"687","PPIG",0.75162511724278,10.5943607734321,2.79078848995936,0.0224799226917418,0.0783111444048263,-4.34537228284126
"688","PRKRA",-0.42277792238232,10.5716408557016,-2.79033402072207,0.0224960615242257,0.0783111444048263,-4.34610325470697
"689","PRKAB2",-0.74144875149865,8.70558876845833,-2.78920523782298,0.0225361975975562,0.0783370003572526,-4.34791878215581
"690","RAD54L",-0.716157561094406,7.80136161719499,-2.78715951981788,0.0226091243265388,0.0784765982058847,-4.35120904422125
"691","MCM8",-0.57159475391031,8.322577734916,-2.78412929808085,0.0227175920700024,0.0787389768562312,-4.35608260687304
"692","MED26",-0.488222810867587,7.97101599145246,-2.78235256451537,0.0227814387861597,0.0788461645850469,-4.35894008041912
"693","PRIMPOL",-0.565982746843035,8.43434888154671,-2.77815542087079,0.0229329941733946,0.0792561631245023,-4.3656899909592
"694","USP45",-0.945040505417285,8.47828191791715,-2.77274541116808,0.0231298707856151,0.0798213840512221,-4.37438992306412
"695","GGA2",-0.470522109086369,8.48149317133413,-2.76840522937018,0.0232890665633292,0.0802551286606812,-4.38136899452426
"696","RAD9A",0.492630845991697,7.46645015652662,2.76443621939248,0.0234356304098727,0.0806441592408694,-4.38775084823165
"697","UBE2V1",0.52834790415995,7.89024161462641,2.75960406143814,0.0236153436472946,0.0811459799645203,-4.39552007991844
"698","BOD1L1",-0.82417343870145,10.6825944271055,-2.75583744357036,0.0237564064895835,0.0815137443303044,-4.40157572437363
"699","TXLNA",0.929468061839993,5.76465721288508,2.74851296979943,0.0240331883532598,0.0823454736853466,-4.4133503514688
"700","BAD",0.652344764093655,10.583808909266,2.74717037871549,0.0240842798402807,0.0824026431678175,-4.41550851154876
"701","PIEZO1",0.610424822801383,8.22783559205224,2.74538931936439,0.0241522285127362,0.0824260673947776,-4.41837141593816
"702","ABR",-0.425620145390258,9.26978779451371,-2.74518704122637,0.0241599579587198,0.0824260673947776,-4.41869655568761
"703","BAHD1",-1.64897134255944,5.80413797983431,-2.7409155053575,0.0243237740128652,0.0828669114663045,-4.42556231147766
"704","ARFGAP2",0.398665459603865,11.0241333438173,2.73883296847778,0.0244040521345362,0.0830223080429178,-4.4289094422037
"705","NCOA3",0.52312629164541,10.3430242875449,2.7296990321174,0.0247593619217982,0.084111591209513,-4.44358833328495
"706","XAB2",0.540825262295639,8.13292062677983,2.72744062834996,0.02484802635119,0.0842932338684136,-4.44721735754337
"707","LASP1",-0.392593240113438,9.8231209557204,-2.72309930239419,0.0250193783728012,0.0847544712911724,-4.45419297067922
"708","ITSN2",-0.704645320386126,8.14962015397072,-2.6963287656607,0.0261030135545391,0.088300448394239,-4.49719340967725
"709","FHOD1",-0.581421244789761,8.64134797669766,-2.69351647392468,0.0262195976110079,0.0885697267677913,-4.50170914532441
"710","SORL1",-1.04024529169879,8.41918423581205,-2.68975996341029,0.0263761534569991,0.0889730810274827,-4.5077405383855
"711","DCP1A",-1.23986370774701,9.52956471431697,-2.68636390116909,0.0265185077169283,0.0893274627032958,-4.51319271182126
"712","NFATC3",0.52184835556965,9.12359912948363,2.66961529045586,0.0272321075065957,0.0916023840987314,-4.5400744758956
"713","SLC9A1",-1.13327296774833,8.74840766221291,-2.66477116271171,0.0274421242972329,0.0921793656267501,-4.54784705891771
"714","GTF3C2",-0.437570624135539,9.70911757951567,-2.66335078259987,0.0275040169441196,0.092257871962418,-4.55012590662919
"715","FBXO42",-0.665923775113152,7.71647779928998,-2.66153247559169,0.0275834566279501,0.0923949351383783,-4.55304304782635
"716","IBTK",-0.544864015328695,9.48095471943787,-2.64165406624237,0.0284673039214369,0.0952223364411194,-4.5849238383999
"717","XRCC1",-0.714025071470887,9.80533893659953,-2.64011460770378,0.0285369428726066,0.0953221452997112,-4.58739197346156
"718","DDX5",0.495975311710966,8.41590356073706,2.63891208190513,0.0285914608110582,0.0953363337642585,-4.5893198351422
"719","DDX28",-0.566034841502758,7.72018766276498,-2.63826582587975,0.0286208033304809,0.0953363337642585,-4.59035586646275
"720","RAF1",-1.27813838225869,8.24642375485291,-2.63306792384824,0.0288579242045159,0.0959926784302995,-4.59868796142129
"721","LIMA1",-0.43985054609894,10.6691099875693,-2.6320197518377,0.0289059817212469,0.0960191764526855,-4.60036797631217
"722","DDX20",-1.20503615283153,9.00646800113964,-2.63003532819399,0.0289971881915114,0.096054191126119,-4.60354845556367
"723","IKBKB",0.590772446160704,8.51904810512882,2.62926214394401,0.0290328037759963,0.096054191126119,-4.60478759644374
"724","UTP3",0.803880416044334,8.87711524816398,2.62917455840999,0.0290368410752861,0.096054191126119,-4.60492796300008
"725","SYMPK",-0.613809932350295,9.66156062701202,-2.62425427508315,0.0292645624856247,0.0966739684869946,-4.61281263578519
"726","PPP1R7",-0.910486405070444,7.02982636054315,-2.62272589009832,0.0293356681186221,0.0967753789863637,-4.6152615709879
"727","IRS1",-0.943764515425746,9.97003150877452,-2.61996210983192,0.0294646943701819,0.0970673218935153,-4.6196896458444
"728","ZBTB2",-0.750758009735528,5.7116550442306,-2.61174177352775,0.0298518743500521,0.0982077459730421,-4.63285749253435
"729","ATP1A1",-1.00964635789049,8.4858004270864,-2.60725318224649,0.0300654639401414,0.0987747409281737,-4.64004590749982
"730","LNPK",-0.786053032459123,8.25049029926438,-2.60577409214024,0.0301361856075655,0.0988714582604376,-4.64241438237086
"731","HECTD1",1.06264643907767,6.59587869124453,2.60160481640557,0.030336446361115,0.0992622662804763,-4.64908994364639
"732","ID2",-0.857950284384389,8.52406525884084,-2.60156851777216,0.030338195790108,0.0992622662804763,-4.64914805783541
"733","SCLT1",-0.634169836542325,6.64406693347243,-2.58583877481899,0.031106007430512,0.101635590444852,-4.6743235308118
"734","SLC16A1",-0.660079225358045,11.1239632886267,-2.58332088516362,0.0312307286426387,0.101904080516512,-4.67835192020225
"735","ARHGEF2",-0.841058753587378,8.65610702853077,-2.58144725384849,0.0313238658190518,0.102068923315142,-4.6813492809992
"736","SRPK2",-1.09967288739972,8.76681236748213,-2.57400851426759,0.0316964257012818,0.103142580916535,-4.69324712817184
"737","MVB12A",-0.656589207716364,9.91665848435016,-2.57266488963562,0.0317641963720552,0.103222863380016,-4.69539577425675
"738","SMC5",-0.767563676330163,8.49899926983804,-2.56973326998587,0.0319125730979632,0.103564515676994,-4.70008341133722
"739","RIPK3",0.559587453067834,8.97378425623915,2.56242890450835,0.0322853243831025,0.104632411228052,-4.71176038418121
"740","MAP1A",0.798393327644995,7.15295311750165,2.54449539911864,0.0332192847138038,0.107513766066973,-4.74041279607297
"741","FAM83G",-1.32121903879896,6.86089112912783,-2.54327738234493,0.033283699728798,0.107576870243551,-4.74235794082477
"742","GARRE1",0.336442573496114,7.71591470971812,2.54231490201785,0.0333346899164265,0.107596472169598,-4.74389491830814
"743","HDAC9",0.917440767994219,7.93548392436249,2.53187774160668,0.0338927223549216,0.109250430740292,-4.76055725444341
"744","TOR4A",-0.671780118706351,7.4296931733622,-2.5249820438241,0.0342665727883132,0.110236330621813,-4.77156103897248
"745","NOP58",-0.55965236853895,9.4974743805147,-2.52454085359744,0.0342906331161797,0.110236330621813,-4.77226493384195
"746","TNRC6A",-0.918051516781516,8.40397926187187,-2.51994753876895,0.0345421446362404,0.110896027350932,-4.77959235474409
"747","SCIMP",0.458492422080995,7.06001266121813,2.51824900490212,0.0346356202036008,0.110942433662917,-4.78230146929281
"748","SEPTIN7",-0.546649400499819,9.77371679058002,-2.51800182704034,0.0346492444174789,0.110942433662917,-4.78269569085296
"749","SRSF11",-0.499344870053367,10.1745603879173,-2.51284311508205,0.0349348246858304,0.111707483474718,-4.79092208424578
"750","NF1",-0.797503823645073,9.86660190883132,-2.51049109147173,0.0350658166076031,0.111708206577323,-4.79467200538563
"751","CNTROB",-0.513096429445511,7.07367639657663,-2.51033436764512,0.035074562650098,0.111708206577323,-4.79492185916915
"752","GAPVD1",-0.606643320847169,9.73903740420448,-2.50999393123224,0.0350935684325289,0.111708206577323,-4.79546458567719
"753","RSL1D1",0.333339458557003,11.3573222813495,2.50905000407088,0.0351463200361098,0.111708206577323,-4.79696934939001
"754","CHAF1B",0.505943110380754,9.7838987734055,2.50865779723922,0.0351682621124431,0.111708206577323,-4.79759456402787
"755","TMEM131",-1.38711840262306,7.03535906294112,-2.50727595625126,0.0352456795238821,0.111805831072447,-4.7997972417293
"756","EIF4G1",0.399208985673241,10.696151432851,2.4991255830369,0.0357058096313617,0.112927709308329,-4.81278564572337
"757","PPP1R18",-0.633854683291252,8.70487735993976,-2.49909487278898,0.0357075547779425,0.112927709308329,-4.81283457426131
"758","TLK2",-0.377108705245474,8.96621841400441,-2.49851021858887,0.0357407948458092,0.112927709308329,-4.81376604763499
"759","BET1L",-0.52804448963014,7.6888312058978,-2.49578428462288,0.035896187652765,0.113269261433955,-4.8181086090148
"760","COPB2",-0.584422640659715,10.5749539205266,-2.48747663328576,0.0363739771929076,0.114625888653965,-4.83133896242065
"761","MDP1",0.638681072265944,6.66819313833074,2.47856818519618,0.0368934347846966,0.116110087134492,-4.84551896217976
"762","ZMYM2",0.349896628664444,10.2016174616755,2.47122548462109,0.0373271986172217,0.117311714079588,-4.85720098184829
"763","RB1",-0.513312919965355,10.8511531840452,-2.4704516491518,0.037373209955209,0.117311714079588,-4.85843182575943
"764","PEX11B",-0.548222744957907,4.24808300720333,-2.46785829072578,0.0375278240843901,0.117596670635075,-4.86255632951198
"765","AKAP1",-0.46913271020048,9.29449541016337,-2.46684056100946,0.0375886759059889,0.117596670635075,-4.86417475584132
"766","NSMCE3",-0.412232541522833,8.23693845204291,-2.46646269776437,0.0376112942406962,0.117596670635075,-4.86477561991958
"767","VRK3",-0.503624327245632,10.4185933416665,-2.44906267460092,0.0386677810902613,0.120742289062811,-4.89242887642157
"768","CHEK1",-0.418489671928402,10.0602114543736,-2.43841807081454,0.0393287313737583,0.12264623911478,-4.90933049418811
"769","TXNDC9",1.20803844068602,7.20148693778669,2.43013872414567,0.0398506418613452,0.124112207097428,-4.92246812292723
"770","CXORF38",-0.416583359235851,7.63768028546008,-2.42844804606052,0.0399580689333612,0.124249583216595,-4.92514996113854
"771","C1ORF131",-0.635014891110155,8.71030391590653,-2.427812786285,0.0399985088350708,0.124249583216595,-4.92615756039737
"772","EIF4B",-0.53047115487297,10.090605139505,-2.42273499563217,0.040323232655629,0.125037528602007,-4.93420994107178
"773","MAGOHB",0.65584990995792,8.97406638264403,2.42180244204215,0.0403831557361823,0.125037528602007,-4.93568847478625
"774","WNK2",-0.45324998219726,9.505221892773,-2.42140396365479,0.0404087879490411,0.125037528602007,-4.93632021961312
