Gene	norm_19-A	norm_19-C	norm_1-1ug-B	norm_19-B	norm_1-B	norm_1-C	norm_1-1ug-C	norm_1-1ug-A	norm_1-A
CDCA2	9.100662339	9.100662339	8.980139578	8.965784285	8.936637939	8.84862294	8.820178962	8.826548487	8.820178962
RPL26	10.05120894	10.06474276	9.853309555	9.967226259	9.837627933	9.560332834	9.709083813	9.820178962	9.807354922
HNRNPA0	9.049848549	8.781359714	8.842350343	8.434628228	8.854868383	8.491853096	8.326429487	8.882643049	8.535275377
WDR46	7.781359714	7.982993575	7.672425342	7.994353437	7.73470962	7.87036472	7.721099189	7.686500527	7.686500527
PHAX	9.214319121	9.457380879	9.098032083	9.060695932	9.370687407	8.596189756	9.09011242	9.231221181	8.960001932
RPL36A	10.41045135	10.4419067	10.19352536	10.54206454	10.18115226	9.862637358	10.16867212	10.2179577	10.2772874
CIRBP	8.791162889	8.864186145	8.813781191	8.915879379	8.614709844	8.257387843	8.675957033	8.614709844	8.724513853
ANLN	8.727920455	8.622051819	8.45532722	8.761551232	8.62935662	8.174925683	8.30833903	8.599912842	8.483815777
ACTR5	8.164906927	8.174925683	8.076815597	8.426264755	7.918863237	7.807354922	8.252665432	8.027905997	8.312882955
FYN	5.526694846	5.452858965	5.768184325	5.285402219	5.563768278	4.797012978	5.672425342	5.786596362	5.205548911
AUP1	8.174925683	8.169925001	8.076815597	8.087462841	8.108524457	7.73470962	8.027905997	8.159871337	7.918863237
WDR74	7.357552005	7.357552005	7.098032083	7.159871337	7.294620749	6.942514505	6.988684687	7.159871337	7.098032083
NOA1	6.672425342	6.930737338	6.686500527	6.741466986	6.754887502	6.026800059	6.646738698	6.727920455	6.490249211
STX10	8.194756854	8.076815597	8.124121312	7.807354922	8.071462363	7.721099189	7.569855608	8.087462841	7.832890014
SHCBP1	6.781359714	6.754887502	6.58044702	6.845490051	6.537606691	6.392317423	6.437960088	6.686500527	6.553053253
KCMF1	5.791814071	5.988684687	5.675251386	5.850499414	6.06608919	5.053111336	5.5360529	5.749534268	5.602884409
CEP97	2.378511623	2.584962501	2.321928095	2.232660757	2.350497247	0	2.459431619	2.678071905	2.03562391
AAMP	8.392317423	8.400879436	8.076815597	8.353146825	8.238404739	7.339850003	7.965784285	8.344295908	8.139551352
ALG1	6.153805336	6.085339669	6.029011087	5.781359714	5.914086097	5.584962501	5.988684687	5.87282876	5.840463234
ZDHHC13	4.683696454	4.66106548	4.560714954	4.529820947	4.797012978	4.426264755	4.832890014	4.749534268	4.343407822
USP33	7.108524457	7.209453366	6.942514505	7.129283017	6.965784285	6.672425342	6.988684687	6.965784285	6.882643049
CCNL1	6.714245518	6.635173947	6.429615964	6.482202926	6.48864354	6.388878339	6.506208389	6.357552005	6.261154673
RABGAP1	4.426264755	4.378511623	4.529820947	4.432959407	4.240314329	4.185866545	4.300123725	4.10433666	4.193771743
TOMM20	2.722466024	3.277984747	2.459431619	2.263034406	2.655351829	0	2.847996907	2.632268215	2.378511623
TCF25	4.672425342	4.754887502	4.95419631	4.62058641	4.87282876	4.399171094	4.554588852	4.554588852	4.432959407
GPRIN1	4.882643049	4.649615459	4.649615459	4.786596362	4.817623258	4.061776198	4.911691582	4.87282876	4.554588852
SCLY	5.572889668	5.244125943	5.459431619	4.716990894	5.526694846	4.887525271	5.263034406	5.409390936	5.004501392
COMMD6	4.95419631	4.689299161	4.802193217	4.485426827	4.935459748	4.419538892	4.882643049	4.867896464	4.452858965
MFSD14A	2.847996907	3.44625623	3.201633861	2.5360529	2.632268215	3.655351829	3.10433666	2.5360529	2.459431619
GPX4	5.285402219	5.465974465	5.074676686	5.557655155	5.48864354	5.193771743	5.285402219	5.452858965	5.221103725
ZC3H3	4.087462841	3.925999419	4.153805336	3.867896464	3.392317423	0	3.201633861	3.733354341	4
IGLV2-14	4.666756592	4.632268215	4.548436625	4.343407822	4.590961241	4.129283017	4.44625623	4.392317423	4.392317423
KPNA2	10.89254282	10.84627391	10.61746747	10.9225844	10.72366094	10.53235593	10.58965115	10.65374078	10.63571812
RPS9	11.25915477	11.29404631	11.09077405	11.15545073	11.11048331	10.72366094	10.91513245	11.09737377	10.99506047
EIF3E	10.24198315	10.18115226	9.995767151	10.10459875	10.10459875	9.719388821	9.882643049	10.10459875	9.917372079
RASAL3	8.857980995	8.857980995	8.77807713	8.661778098	8.804131021	8.50779464	8.686500527	8.839203788	8.603626345
WDR18	8.14974712	8.339850003	8.022367813	7.77478706	7.888743249	7.562242424	7.781359714	7.994353437	7.942514505
NSUN5	8.483815777	8.515699838	8.339850003	8.303780748	8.388017285	7.977279923	8.339850003	8.417852515	8.224001674
UBE2S	8.348728154	8.388017285	7.894817763	8.276124405	8.194756854	7.851749041	7.857980995	8.044394119	8.092757141
HSD17B8	6.5360529	7	6.617651119	6.125155131	6.918863237	6.046578367	6.361066489	6.714245518	6.277984747
MBD4	7.14974712	7.294620749	7.076815597	7.076815597	6.894817763	6.741466986	7.06608919	7.022367813	6.965784285
CASC3	7.539158811	7.276124405	7.247927513	7.577428828	7.247927513	7.312882955	7.21916852	7.312882955	7.276124405
IGHV4-34	7.607330314	7.794415866	7.562242424	7.882643049	7.531381461	7.693486957	7.727920455	7.584962501	7.539158811
MRPL24	6.832890014	6.658211483	6.882643049	6.807354922	6.754887502	5.495055528	6.672425342	6.988684687	6.553053253
E2F4	6.029011087	5.909293086	5.602884409	5.754887502	5.970393538	5.285402219	5.83541884	5.933100475	5.655351829
ACBD6	7.169925001	7.169925001	7.033423002	7.129283017	7.139551352	6.768184325	7.129283017	7.209453366	6.906890596
SGO2	7.108524457	7.098032083	7	6.906890596	7.169925001	6.622051819	6.794415866	6.906890596	6.845490051
TMEM167A	6.918863237	6.882643049	6.918863237	6.741466986	6.655351829	6.568336182	6.857980995	6.741466986	6.627898616
DFFB	3.632268215	3.584962501	3.584962501	2.744161096	3.62058641	0	3.62058641	3.827819025	3.070389328
HIST2H3A	11.94800213	12.04336911	12.05358654	11.74020239	11.83802206	11.57978733	11.87305955	11.64880695	11.67991988
RPL7A	11.32811389	11.24138736	11.08414401	11.23541594	11.17430154	10.67154107	10.83051521	11.14911199	10.96650545
RPS25	10.26561505	10.28886607	10.00982862	10.28886607	10.05120894	9.696967526	9.942514505	10.02375435	10.02375435
RPL27	10.59898297	10.59898297	10.35645197	10.39981196	10.52258153	10.1176431	10.10459875	10.46250227	10.32305476
RPL19	9.440869168	9.493855449	9.278449458	9.430452552	9.252665432	8.836050355	9.121533517	9.252665432	9.174925683
RPL21	9.810571635	9.807354922	9.594324604	9.868822555	9.562242424	9.438791853	9.539158811	9.601770788	9.54303182
SDAD1	8.897845456	9.022367813	8.888743249	8.826548487	8.942514505	8.531381461	8.686500527	8.903881846	8.632995197
DLGAP5	7.977279923	7.982993575	7.636624621	7.839203788	7.8008999	7.577428828	7.592457037	7.73470962	7.700439718
HIRIP3	7.918863237	8.055282436	7.882643049	7.761551232	7.95419631	7.577428828	7.826548487	7.807354922	7.651051691
WBP2	7.794415866	7.636624621	7.74819285	7.499845887	7.832890014	6.95419631	7.321928095	7.658211483	7.366322214
MAP7D1	5.852997588	5.54225805	5.581953751	5.860466259	5.804776378	3.887525271	5.529820947	5.399171094	5.584962501
RB1CC1	4.608809243	4.590961241	4.578938713	4.185866545	4.722466024	4.145677455	4.392317423	4.608809243	4.336283388
BLOC1S1	5.51412226	5.892391026	5.510961919	5.040015679	5.830356747	5.201633861	5.686500527	5.689299161	5.251719093
ZFP91	3.64385619	3.64385619	2.944858446	2.963474124	3.321928095	0	3.121015401	3.277984747	3.459431619
TF	6.714245518	6.613236955	6.635173947	6.714245518	6.447909749	5.776103988	6.638073837	6.477353527	6.48864354
NEK7	4.797012978	5.193771743	5.177917792	5.048759312	5.022367813	4.300123725	4.95419631	5.057450272	4.791814071
PPIL6	6.327328083	6.741466986	6.355791547	6.768184325	6.419538892	6.470862199	6.417852515	6.362820526	6.672425342
RPS2	10.57080444	10.39981196	10.36741475	10.74062404	10.2772874	10.28886607	10.36741475	10.42101286	10.49285462
RPS21	8.124121312	8.033423002	7.888743249	7.900866808	8.044394119	7.754887502	7.826548487	7.876516947	7.74819285
NUDT1	6.930737338	7.011227255	7.044394119	6.543805176	7.044394119	6.459431619	6.700439718	7.011227255	6.653919873
SH3BP1	7.577428828	7.434628228	7.417852515	7.209453366	7.451211112	7.087462841	7.14974712	7.592457037	7.14974712
RAB3IP	5.270528942	4.944858446	5.244125943	5.475733431	4.995484519	4.749534268	5.517275693	5.329123596	5.465974465
STARD3	4.867896464	4.638073837	4.399171094	4.350497247	4.602884409	4.201633861	4.517275693	4.786596362	4.378511623
CACUL1	4.62058641	4.596935142	4.329123596	3.87774425	4.432959407	3.897240426	4.314696526	4.378511623	4.336283388
PITPNM1	4.09592442	4.209453366	3.596935142	3.572889668	3.807354922	4.478971805	3.572889668	4.026800059	3.827819025
RPL13	10.55170826	10.53235593	10.34540525	10.47269084	10.32305476	9.837627933	10.13057056	10.35645197	10.25384748
TTF2	7.330916878	7.22881869	7.139551352	6.942514505	7.17990909	6.658211483	6.977279923	7.312882955	6.930737338
ORC2	7.761551232	7.707359132	7.707359132	7.74819285	7.839203788	7.417852515	7.651051691	7.599912842	7.459431619
CCDC137	6.794415866	6.474111514	6.638073837	6.768184325	6.416164165	6.477353527	6.832890014	6.584962501	6.845490051
RAB4A	5.498250868	5.48864354	5.605849867	4.986410935	5.209453366	4.705977902	5.100136671	5.426264755	5.381975479
UHRF2	6.232660757	6.171927354	6.091699834	6.026800059	6.22881869	5.475733431	6.369815424	6.083213368	5.885086225
RPL7L1	9.136991112	9.13442632	8.933690655	9.095397023	8.971543554	8.672425342	8.707359132	8.977279923	8.845490051
PARL	6.845490051	6.988684687	6.672425342	6.575917361	6.548436625	6.517275693	6.820178962	6.499845887	6.741466986
AGPAT5	6.300123725	6.566815154	6.197708158	5.937815169	6.217230716	5.485426827	6.015693807	6.155830172	6.011227255
KIAA0391	4.852997588	4.99095486	4.911691582	4.921245889	4.584962501	4.638073837	5.09592442	5.03562391	4.887525271
FAM118B	4.62058641	5.057450272	4.66106548	4.791814071	4.510961919	4.03562391	5.255500733	5.053111336	5.022367813
RPUSD4	6.686500527	6.882643049	6.894817763	6.794415866	6.741466986	6.400879436	6.807354922	6.807354922	6.509379149
ECD	6.551516018	6.630813152	6.354028938	6.651051691	6.339850003	5.638073837	5.981852653	6.421223299	6.50779464
HACD2	3.944858446	3.786596362	4.153805336	4.292781749	3.765534746	0	3.678071905	4.169925001	3.584962501
SLC38A10	4.399171094	4.852997588	4.292781749	4.008988783	4.399171094	4.129283017	4.465974465	4.321928095	3.916476644
H3BN98_4975	6.531381461	6.346956889	6.236492618	6.474111514	6.215290306	6.181897643	5.981852653	6.114783447	6.157852169
RPS7	8.566054038	8.483815777	8.353146825	8.558420713	8.28077077	7.948367232	8.071462363	8.154818109	8.262094845
YTHDC1	9.038918989	9.005624549	8.768184325	8.686500527	8.758223215	8.689997971	8.73809226	8.73470962	8.710806434
GNL3L	8.483815777	8.46760555	8.17990909	8.370687407	8.266786541	8.087462841	8.174925683	8.214319121	8.174925683
APLP2	8.8008999	8.73809226	8.558420713	8.784634846	8.647458426	8.189824559	8.434628228	8.54303182	8.487840034
CLSTN1	8.479780264	8.519636253	8.233619677	8.405141463	8.379378367	7.727920455	8.154818109	8.174925683	8.17990909
MRPL55	6.87036472	7.022367813	6.741466986	6.930737338	6.857980995	6.14363831	6.965784285	6.700439718	6.62935662
FAIM	7.076815597	7.139551352	6.87036472	7.011227255	6.918863237	6.781359714	6.807354922	6.882643049	6.727920455
C12orf45	8.027905997	8.124121312	7.761551232	7.918863237	8	7.592457037	7.700439718	7.912889336	7.73470962
LRRC58	6.102238194	6.09592442	5.422905743	5.885086225	5.923624611	5.44625623	5.614709844	6.057450272	5.804776378
SPINT2	7.721099189	7.693486957	7.569855608	7.531381461	7.46760555	7.098032083	7.459431619	7.483815777	7.392317423
DHDDS	6.832890014	6.754887502	6.474111514	6.339850003	6.658211483	6.451211112	6.506208389	6.422905743	6.266786541
ERI3	6.714245518	6.942514505	6.807354922	6.14363831	6.918863237	6.419538892	6.586464526	6.727920455	6.355791547
ZNF414	5.070389328	5.205548911	4.700439718	5.255500733	5.040015679	4.426264755	5.074676686	5.277984747	4.916476644
MALSU1	6.296457407	6.30560579	6.026800059	6.161887682	6	5.442943496	6.121015401	5.99095486	6.057450272
AGPAT1	4.153805336	4.419538892	4.478971805	3.485426827	3.867896464	4.070389328	4.017921908	3.608809243	3.87774425
STXBP4	5.289096702	5.462706751	5.040015679	5.566815154	5.165911939	4.925999419	5	5.402585758	5.197708158
TMEM87A	6.483815777	6.499845887	6.320123598	6.465974465	6.498250868	6.193771743	6.6043679	6.361066489	6.183883459
KIAA0430	4.350497247	4.554588852	4.03562391	4.161887682	4.285402219	4.070389328	4.255500733	4.632268215	3.754887502
ATXN7L3B	5.332707934	5.402585758	5.336283388	5.022367813	5.545350645	4.887525271	5.251719093	5.61176256	5.040015679
TELO2	3.560714954	3.307428525	2.10433666	3.797012978	3.217230716	0	3.733354341	3.053111336	3.364572432
CDC45	5.832890014	6.020146573	5.683696454	5.449561375	5.708739041	5.472487771	5.469234794	5.754887502	5.532940288
TPT1	11.18053081	11.18053081	10.80654962	11.04371086	11.03686045	10.61746747	10.6891244	11.05731488	10.86959384
CS	10.77396337	10.63571812	10.63571812	10.33427329	10.68035952	10.02375435	10.13057056	10.83051521	10.32305476
RPL28	9.383704292	9.271463028	9.174925683	9.388017285	9.236014192	8.807354922	9.057991723	9.084808388	9.071462363
ZNF207	9.499845887	9.22881869	9.4325419	9.609178738	9.192292814	9.131856961	9.419960178	9.339850003	9.497851837
UBE2T	8.864186145	8.897845456	8.430452552	8.906890596	8.614709844	8.22881869	8.294620749	8.527477006	8.584962501
CLPB	5.635173947	5.22881869	5.608809243	5.675251386	5.332707934	4.426264755	5.504620392	5.5360529	5.517275693
