,"Gr1_F2: 126, Sample, 1","Gr1_F1: 126, Sample, 1","Gr1_F2: 128C, Sample, 4","Gr2_F2: 128N, Control, 781","Gr1_F1: 128C, Sample, 4","Gr2_F1: 128N, Control, 781","Gr1_F3: 126, Sample, 1","Gr2_F3: 128N, Control, 781","Gr1_F3: 128C, Sample, 4"
TSC22D4,7.9501184295025755,8.555356038635832,8.218199943694737,7.679480099505446,8.5713734359732,7.735386782895341,8.497851836951117,7.520422248526446,8.79960542245267
RANBP1,7.2469780596147215,7.584962500721156,6.281698250098829,7.400025517914023,6.485426827170242,7.8869158958472525,6.040015678847879,7.4741115139424075,5.551516017628014
NUP210,9.250535294196313,9.100925101056902,8.422064766172813,8.960001932068081,8.473705749619416,7.195741293246449,9.53954658023841,8.150762744355418,8.874981347653774
CENPF,5.862947248020921,8.153805336079035,6.5530532527664125,7.112700132749362,8.286788759133211,7.522777669524576,5.83035674741922,8.005624549193879,6.127220550488074
TESK2,8.663558104217273,9.79197682089869,8.299665944130178,7.80025280637239,9.44086916761087,9.2747275727873,9.439623137557117,7.996049727519757,9.092228584386778
PPFIBP2,8.141596278383817,8.681941137091693,7.671717965129234,6.837943241891027,8.28955784835356,8.063934305754099,8.689997971419446,8.120497098444245,8.231221180711186
FLYWCH2,7.439623137557117,9.187352073200497,7.072534599722955,8.686500527183219,8.86418614465428,8.675604252639003,8.303780748177102,8.684397983637572,7.71699089440494
SNTB1,9.012345190419829,8.864495702651581,8.868822554774999,7.687200694651894,8.790185563210503,8.253611151947169,9.19918154876397,8.478971805032943,9.115303806152117
KDM2A,7.232660756790275,3.7548875021634687,9.428569547211717,8.605479518061669,7.776103988073165,9.310385567698765,7.5054146093467535,8.229299508710927,9.420591876773937
UBAP1,8.61654884377899,9.119459934459325,7.845490050944375,7.4379600883344725,8.490249210627086,8.406842754655301,8.30149619498255,8.143638309922036,7.647458426454921
CUSTOS,7.184875342908284,7.31922050252387,7.7073591320808825,8.021812823584838,7.431288654291593,8.219652565103807,6.0916998341368105,8.713558356404793,6.487036080031899
CDKN2AIP,8.191799501065075,8.542644986886279,7.85860271245712,6.78135971352466,8.217715411350675,7.594697827323873,8.315602456637947,7.404290064444837,7.857980995127572
MCM8,8.301953395126096,8.26725487215199,8.224001674198105,8.059614856297223,8.580447019598664,7.972692654004264,8.66604642940879,7.944272817611599,8.886915895847253
ABL2,9.167669027501944,9.694880192799191,8.343407822297815,7.808642467918064,8.883559725263202,8.807676916265143,9.397674632948268,8.609548138999429,8.654277995261236
MTMR2,8.83383884355829,9.142362378963403,8.875902903124835,8.878050912728536,8.9316239677501,9.267020725427319,8.103812329428848,8.750204509279872,7.907491593343054
VPS13D,8.186361891252986,8.534497433738169,8.762880292917,8.447083226209653,9.047669251391314,8.945736442613757,6.571373435973201,8.271463027904375,7.108524456778169
ENO1,9.242459601165267,8.60177078840771,8.779391059535914,8.16641418264516,8.372429792334088,8.110613805500897,8.749869427396844,8.203103250236637,8.32777717058405
GRIPAP1,9.381759231080183,8.766528908598865,9.248639193984642,8.426264754702098,8.658568541296097,8.692789834972647,9.119200526917336,8.556122817841175,8.983563697223321
SLC9A1,9.628263255085338,9.59823864235151,9.005063080013455,8.376342482804668,8.594697827323873,8.224001674198105,9.72075727733199,6.59395128394841,8.994353436858859
ZNF335,9.858758099935422,9.51825972915312,9.263269200372662,8.990671283975267,8.902977995832403,8.534108304931793,8.525129251203973,8.689299160535892,7.844862655830818
LMNB2,7.452035273546195,6.151777654732053,9.567765984494724,9.360847084179664,8.139551352398794,8.77313920671969,7.1001366712854495,8.561478891501007,8.889656058192164
ZNF395,9.618569039570843,9.721611903884371,9.162643086028444,7.035623909730721,9.230981111646502,8.68018368159249,9.340072623831118,8.662490363913776,8.86635165707678
HSPD1,8.549977142771825,8.041111535369152,8.271929843970861,7.651769271417989,7.627898615871748,7.103287808412022,7.743488039789185,7.373300196608389,7.4371278442728075
ITGB1BP1,5.765534746362977,6.199672344836364,8.224966365000274,8.287712379549449,8.270528942380718,8.567195561406875,7.038918989292302,8.613973587380224,9.09037711006791
TBRG4,8.597680143715891,8.554588851677638,8.023477151830432,6.854245054220128,8.025693273680773,8.536441504967378,8.756889855074617,8.177917792195844,8.214804794948051
GAB1,7.9954845188775066,7.349612971824522,7.925406083141366,7.363696744838992,7.260213886771416,6.663913842115978,8.212861116592904,7.900866807980749,7.990387651802744
KIF16B,7.245077275359671,8.032872249463233,7.159871336778389,7.270528942380718,8.002252451731378,8.086932341137398,7.404290064444837,7.4110872267986005,7.559185865787734
PWWP2A,4.491853096329675,2.807354922057604,8.28493974248679,7.687200694651894,7.78135971352466,7.908092340818271,3.405992359675837,8.700092874758994,7.701826258412055
STK10,4.760220946466509,5.368069876532083,8.43837603039902,8.112178833722592,8.901470319824266,8.035623909730722,3.137503523749935,8.451211111832329,7.538382960032119
TAF6,6.330916878114617,5.526694845541976,9.097242070141174,8.0,8.057991722759176,8.989252565165993,4.7865963618908065,8.464341532761104,8.020146573111777
MORC3,7.622051819456376,7.525912260743351,7.172927489603836,6.892391025913404,7.0800180290891745,8.010667962901852,8.907191125771233,7.710117632043446,8.48944659862258
BRD9,8.065550770955017,8.747857300095939,8.014020470314934,8.804776377955827,8.549977142771825,8.710806433699352,8.83415498140132,8.755221420702371,8.597307691140985
FCHO1,8.406417619823614,8.514122260170707,8.529820946528694,8.66035250967092,8.439623137557117,8.192785959251125,8.412358137208985,8.52943055414615,8.552284839943512
PPP1R7,4.044394119358453,4.06177619758669,8.553053252766412,7.381110294099054,8.597307691140985,8.113221243479568,4.727920454563199,8.357112091505698,9.432541900388259
NSMCE3,7.259272487037594,7.5445781173388395,8.88508622529017,8.454916137514804,9.057991722759176,8.414896604211503,7.148730779173189,8.60177078840771,8.765203206653167
MAST3,9.669948004116053,9.915879378835774,9.864340931955635,6.249824548616183,9.926295994781112,8.522385366315934,9.260919533662905,8.179411523174034,9.280770770130603
HMGB1,8.497851836951117,7.888134388352869,8.146186791490736,7.048759311919856,7.520422248526446,7.011227255423254,6.776103988073165,7.338959175415203,6.642412772905056
ASPM,6.773468927905194,7.841092544693431,7.237448995639321,7.141596278383818,8.18883607303053,8.356231862655397,7.1588621062084545,8.014578464922891,7.530601414516833
BICRAL,8.646018610925346,8.741804025309557,9.05636676102453,8.667111542075027,9.02403150151675,9.027076623140381,8.874059203141146,8.992088609013996,9.133912814239036
DDX28,8.152284842306582,8.295998461911388,7.4781628927376325,7.043300754364182,7.503825737995751,7.093813673402728,8.727239777484808,7.166916251569974,8.020146573111777
VPS13C,10.546798019830053,9.870210577263595,9.692266771927137,8.427522370682553,9.053925881531105,7.685099172006606,10.04930403348226,7.867896463992655,9.175674291896126
YLPM1,9.249824548616184,8.81410175449819,8.610286657081023,8.911092331587135,8.273795599214264,9.086401645880029,7.689997971419445,8.569855608330947,6.978424465440858
ARHGAP12,7.920055054806967,6.84924870276441,7.640244936222346,6.515699838284043,6.633721812641012,6.0,5.532940288372874,7.101187815259738,5.783980413683795
ZNF367,6.815063017192867,5.840463233869542,8.44418666269936,7.880195728943098,7.605109073832932,8.488643539853785,6.020146573111776,8.450798854352486,7.878970510151082
EXOC1,7.759555343206311,8.023477151830432,7.90026304356897,7.5109619192773796,8.139551352398794,7.955359305242994,8.415319248140376,8.515699838284043,8.494655612900209
LDHA,8.234098897837315,8.470048726011326,8.355351096424812,8.063934305754099,8.64421681845824,8.224001674198105,8.041659151637214,8.046578366620329,8.147713722352155
TNFRSF17,7.6293566200796095,8.037821465434968,7.012345190419828,7.396604781181859,7.227856573060497,8.436295119839363,8.747185966886576,8.185866545311335,8.094869432718697
NCF1B,8.15431181143649,8.602513297451836,8.674192268145683,9.539158811108031,8.987548258953744,8.748863714535698,8.855179946816332,9.006185799946294,9.540321805964151
CXADR,8.577806447470149,7.095924419998536,8.31741261376487,7.836681593327116,6.922435740233148,7.892391025913404,7.682292371430833,8.662490363913776,7.330916878114617
PTPN11,7.564530600816343,8.295998461911388,7.831623936820749,8.262094845370179,8.550746785383243,8.163901213814542,8.40896655165431,8.574782720838753,8.703211467391146
MYO5A,6.867896463992655,8.153298682854903,6.79960542245267,6.840463233869542,7.96116025813664,7.78135971352466,7.027905996569885,7.803485375595953,6.772149590784542
NAA30,8.730639955916791,8.80799883862303,8.207014320177532,7.793765857309649,8.573647187493322,8.035623909730722,8.36150519794804,8.24460168773681,8.043300754364182
CDV3,8.835102979490992,7.427941332509482,8.536441504967378,7.94251450533924,7.082149041353872,6.845490050944375,7.878357510336936,8.288635409037678,7.634448062362308
BCL2L13,5.815063017192867,5.485426827170242,7.750204509279872,7.144658242831882,7.587214952452535,7.825912798784975,4.897240425574799,7.569096095262135,7.1947568544222475
TRIM11,7.936637939002571,8.199672344836364,8.33851355532181,7.979568100095187,8.414473836430927,7.108524456778169,7.396604781181859,8.29783336841106,7.221103725367875
LBH,7.453682185872176,8.032872249463233,7.627898615871748,6.504620392403552,8.090641751917847,7.4950555283680185,6.643856189774724,7.427941332509482,6.891176124754544
MBD1,9.45471055218622,9.358211622875809,9.14006285569821,8.588714635582264,8.830673649131837,8.902977995832403,9.622234890967425,8.577051109735152,9.11971929536625
TSC1,8.419960177847889,9.271696454818708,8.811214117513238,9.740961280358384,9.658568541296097,8.820498107431618,7.4495613746132365,8.068240861312821,7.9092930858238235
USP6NL,8.078417701647332,7.646738698307846,7.938403423670239,7.432124272641562,7.3706874068072175,7.438791852578261,8.16540952031982,7.513332823740126,7.997744026059632
CASC3,5.78135971352466,4.760220946466509,9.719217672588968,9.837627933171404,9.086136225027309,6.938991438775543,4.270528942380718,8.851124362886752,8.51096191927738
SLAIN2,8.057991722759176,8.096978636370537,7.872213143975773,8.43379405875492,8.036173612553485,7.676662334857967,8.72212443691394,8.516881890821198,8.502632935082918
FTSJ1,8.814742667454482,8.388017285345136,8.127220550488074,8.477758266443889,7.551516017628014,8.381110294099054,8.520815085844296,7.902676586651137,7.678776174123884
PRR12,6.546894459887636,7.811214117513239,8.203103250236637,8.175424798589686,9.125671763392587,9.144913113434239,6.261154672615572,8.421644094048272,7.866042497096837
PGAM1,8.332707933640606,8.966361247293607,8.048759311919856,7.759555343206311,8.549977142771825,7.043300754364182,9.057179470673788,7.829088444004886,8.7431513941125
ZNF652,8.541871008841488,7.259272487037594,8.429615964201735,8.159871336778389,7.174925682500679,6.880195728943098,7.053111336459563,8.000563442710106,6.857980995127572
SUPT6H,6.040015678847879,6.029011086659068,9.316055208890491,9.039193239847426,9.30514974563003,7.938991438775543,6.560714954474479,7.73809225962049,9.817143558407796
CLNS1A,6.330916878114617,6.804776377955828,8.9179687275585,8.635536751917849,8.344739745802993,8.020146573111777,5.371558862611963,8.326429487122303,6.529820946528695
ARNT,5.332707933640605,3.9726926540042644,8.786923022152791,8.667111542075027,8.028458647425479,7.400025517914023,5.984133594540979,8.538770937724625,9.19303246844282
ARFGAP3,7.973840839533145,8.194264382992005,8.584210901308017,7.698357405957285,8.824004050933153,8.313790025443685,8.060695931687555,7.859845343921445,8.683696454306515
VPS72,9.218926437226274,9.020424415200432,8.979282276411064,8.8382584817133,8.66604642940879,8.641329261745685,7.489446598622579,8.350055177204501,7.361943773735241
BCL7C,7.5453506448223,7.756222712847288,7.693486957499325,8.13134253912326,7.690696443977697,7.9271853578263665,8.109569509370688,8.474922700379798,8.346513733165635
PKMYT1,8.116343961237469,6.902073579310743,7.844862655830818,8.084276910531491,6.689299160535892,6.78135971352466,8.185866545311335,7.897240425574799,7.962317654942308
BRWD1,8.860466258517167,9.214319120800766,8.303324126859511,8.59395128394841,8.739105506793749,8.704941110376033,9.019034669364338,8.51056638944875,8.484621527098598
PIKFYVE,8.230260664669787,8.526694845541975,8.16591193893569,8.630813152299126,8.55765515472542,8.12670447284319,8.160879861839305,8.167919865551935,8.251245689799124
GPR18,8.520422248526446,7.94192792470872,8.177917792195844,6.439623137557117,7.533719071139903,7.801546703356778,7.616181231331876,7.461070114033051,7.318316841334983
ANKRD12,8.759222426384506,7.8697480514650655,8.716305039844418,8.685449638433907,7.84799690655495,7.59916899321943,8.961160258136639,8.34739990950854,8.977566144122003
KMT2B,9.001689668404214,8.25502856981873,8.824004050933153,7.94251450533924,8.17192735435346,7.005624549193878,8.743488039789185,8.618752553536732,8.541871008841488
PPP4R3B,7.543031820255238,7.584962500721156,7.969242604434498,7.556889189726866,8.002252451731378,7.615445725304786,7.854868383260237,8.15431181143649,7.992655149386832
WDR4,9.603997170085494,9.83431302434839,9.403864176606795,9.020146573111777,9.66586883415518,8.875902903124835,10.093021346586902,8.554972496152944,9.887220615468385
BMP2K,6.613236954716332,6.630813152299126,7.329123596291566,8.07628116657949,7.174925682500679,7.727239777484807,6.464341532761104,8.02403150151675,6.9140860970127225
RANGAP1,8.054197294388812,8.229299508710927,7.720415284906329,6.656782364218995,8.015693807105146,7.712870867689905,8.871289227811703,8.250298417906333,8.470862199413702
DDX10,5.409390936137702,5.773468927905194,7.050936965225225,8.518456455824303,7.3110671022555955,7.584962500721156,5.937815168803419,8.156841524588401,7.538382960032119
PDHA1,9.76171743197705,9.903731243403888,9.261624835579122,8.027905996569885,9.547858506058416,7.987548258953743,9.460660664607602,8.115823977436241,9.132114102582719
CSDE1,8.384999544730041,8.239359850277467,8.481395824154129,7.666046429408791,8.355791546753647,9.594137956011929,8.306517445249819,9.386940245324311,8.524345816462544
FHOD1,8.83035674741922,8.769176663489137,8.962317654942307,8.552284839943512,8.930737337562887,8.513332823740127,8.647818155927146,7.824640580853424,8.741466986401146
EFHD2,8.485829308701904,8.776433032444732,8.635173946674923,8.53838296003212,9.122827994807666,8.740118042833128,8.965784284662087,8.56947590177766,8.996332248825054
DDX24,4.554588851677638,4.749534267669262,8.69522829149575,8.803162444415893,8.925702781351335,8.89087223954207,4.572889668420581,8.613605318063383,8.897845456005511
TFPT,8.584210901308017,9.125671763392587,8.423326047069894,8.431706523966024,8.701133154847973,8.80896417491926,9.246740598493144,8.501040995565925,8.975847968006784
EIF5,6.371558862611963,6.029011086659068,8.299665944130178,8.612868497291041,8.212861116592904,7.332707933640605,6.809928865721431,8.303780748177102,8.762880292917
CAMKK2,9.272396509037485,8.86573327085176,8.487438112928714,7.941341105485299,8.115823977436241,8.277054876148728,9.999436337152083,8.410239330776022,9.261154672615572
ITPRID2,5.678071905112637,7.181897643108388,8.03232128705788,8.590212761408358,9.41087529950613,8.589089312909623,6.501439145158873,8.483009577164546,8.565292520581023
RRP12,5.357552004618084,3.8875252707415875,7.832890014164741,8.092757140919852,7.671717965129234,8.338959175415203,3.797012977836145,8.445014845868423,7.213347281733441
SBNO1,8.172927489603836,8.755555261972145,7.088523256616632,8.07360604057494,7.954196310386875,8.403012023574997,8.11790278909403,8.217715411350675,7.020146573111776
