"","feature","sample","value","view"
"7871","CALML4","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7872","RP11-315D16.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7873","NR2E3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7874","CTD-2524L6.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7875","RP11-390D11.2","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7876","RP11-106M3.4","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7877","RP11-1006G14.3","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7878","RP11-247C2.1","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7879","SEMA7A","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7880","RP11-10O17.3","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7881","RP11-414J4.2","1% O2, CyA+",0,"Transcriptomics"
"7882","RP11-817O13.9","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7883","RPL13P4","1% O2, CyA+",0,"Transcriptomics"
"7884","CTD-2562G15.2","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7885","NRG4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7886","RP11-326L17.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7887","RP11-685G9.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7888","RP11-797A18.5","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7889","RP11-114H24.6","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7890","CIB2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7891","ACSBG1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7892","DNAJA4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7893","RP11-5O23.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7894","AGPHD1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7895","RP11-650L12.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7896","RPL21P116","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7897","RNU6-415P","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7898","RASGRF1","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7899","RP11-621H8.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7900","RP11-81A1.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7901","RP11-81A1.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7902","RP11-775C24.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7903","RP11-761I4.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7904","RP11-761I4.5","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7905","RP11-597K23.1","1% O2, CyA+",0,"Transcriptomics"
"7906","ADAMTS7P1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7907","RP13-608F4.5","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7908","CPEB1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7909","AP3B2","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7910","RP11-752G15.9","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7911","RP11-90B9.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7912","RP11-90B9.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7913","RP11-671M22.5","1% O2, CyA+",0,"Transcriptomics"
"7914","RP11-182J1.14","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7915","RP11-182J1.9","1% O2, CyA+",0,"Transcriptomics"
"7916","ALPK3","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"7917","RP11-561C5.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7918","RP11-158M2.3","1% O2, CyA+",0,"Transcriptomics"
"7919","RP11-493E3.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7920","RP11-697E2.12","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7921","RP11-154B12.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7922","ZNF774","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7923","AC068831.6","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7924","CTD-2313J17.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7925","RP11-437B10.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7926","RGMA","1% O2, CyA+",0,"Transcriptomics"
"7927","RP11-522B15.6","1% O2, CyA+",0,"Transcriptomics"
"7928","RP11-522B15.1","1% O2, CyA+",0.738274701189659,"Transcriptomics"
"7929","RP11-6O2.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7930","RP11-168G16.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7931","RNU6-322P","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7932","RP11-526I2.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7933","RP11-192M23.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7934","RP11-299G20.5","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7935","RNU6-807P","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7936","CTD-2611K5.5","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7937","AC140725.4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7938","MIR6859-4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7939","LA16C-OS12.2","1% O2, CyA+",0.391566685260995,"Transcriptomics"
"7940","MIR3176","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7941","WFIKKN1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7942","RHBDL1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7943","LA16C-313D11.12","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7944","LA16C-306A4.2","1% O2, CyA+",0.531521827518175,"Transcriptomics"
"7945","LA16C-358B7.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7946","BAIAP3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7947","LA16C-316G12.2","1% O2, CyA+",0,"Transcriptomics"
"7948","LA16C-312E8.2","1% O2, CyA+",0,"Transcriptomics"
"7949","LA16C-390E6.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7950","PTX4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7951","LA16C-380F5.3","1% O2, CyA+",0,"Transcriptomics"
"7952","LA16C-425C2.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7953","LA16C-431H6.6","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"7954","LA16C-361A3.3","1% O2, CyA+",0,"Transcriptomics"
"7955","SPSB3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7956","RNF151","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7957","NPW","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"7958","RP11-304L19.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7959","RP11-304L19.3","1% O2, CyA+",0,"Transcriptomics"
"7960","RP11-304L19.2","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7961","CASKIN1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7962","ABCA17P","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7963","ATP6V0C","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7964","RP11-20I23.2","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"7965","CTD-3126B10.4","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"7966","PRSS27","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7967","ZG16B","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7968","LA16C-325D7.2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7969","LA16C-321D4.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7970","LA16C-321D4.2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7971","MMP25","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7972","ZNF205","1% O2, CyA+",0,"Transcriptomics"
"7973","MEFV","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7974","LINC00921","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"7975","LA16C-360H6.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7976","RP11-433P17.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7977","LA16C-306E5.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7978","RP11-295D4.4","1% O2, CyA+",0,"Transcriptomics"
"7979","RP11-295D4.5","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"7980","C16ORF71","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"7981","RP11-127I20.8","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7982","RP11-165E7.1","1% O2, CyA+",0,"Transcriptomics"
"7983","RP11-382N13.6","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7984","RP11-382N13.1","1% O2, CyA+",0,"Transcriptomics"
"7985","RP11-483K5.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7986","RP11-609N14.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7987","TVP23A","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"7988","RP11-66H6.4","1% O2, CyA+",0,"Transcriptomics"
"7989","PRM1","1% O2, CyA+",0,"Transcriptomics"
"7990","CTD-3088G3.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7991","RP11-486I11.2","1% O2, CyA+",0,"Transcriptomics"
"7992","BCAR4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7993","RP11-166B2.8","1% O2, CyA+",0,"Transcriptomics"
"7994","RP11-552C15.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7995","SHISA9","1% O2, CyA+",0,"Transcriptomics"
"7996","CTD-2135D7.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7997","PLA2G10","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"7998","MIR3180-1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"7999","MIR3180-4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8000","MPV17L","1% O2, CyA+",0,"Transcriptomics"
"8001","CTA-972D3.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8002","ABCC6","1% O2, CyA+",0.531521827518175,"Transcriptomics"
"8003","MIR3179-2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8004","MIR3180-2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8005","CTD-2576D5.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8006","RP11-567P19.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8007","MIR3180-3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8008","MIR3179-4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8009","AC004381.8","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8010","CRYM","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8011","CTD-2547E10.3","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8012","CTB-31N19.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8013","CTB-31N19.3","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8014","PDZD9","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8015","RP11-101E7.2","1% O2, CyA+",0,"Transcriptomics"
"8016","RP11-21M24.3","1% O2, CyA+",0,"Transcriptomics"
"8017","CTD-2270L9.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8018","CTD-2270L9.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8019","AC002400.1","1% O2, CyA+",0,"Transcriptomics"
"8020","ERN2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8021","CTD-2515A14.1","1% O2, CyA+",0,"Transcriptomics"
"8022","RP11-266L9.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8023","RP11-266L9.8","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8024","RP11-266L9.2","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8025","AC093509.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8026","CTD-3203P2.2","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8027","AC002303.5","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8028","CTD-2049O4.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8029","RP11-57A19.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8030","RP11-57A19.5","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8031","RP11-666O2.2","1% O2, CyA+",0,"Transcriptomics"
"8032","RP11-57A19.4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8033","RP11-1348G14.7","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8034","RP11-1348G14.5","1% O2, CyA+",0,"Transcriptomics"
"8035","RP11-22P6.2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8036","RP11-264B17.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8037","RP11-264B17.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8038","LAT","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8039","CTB-134H23.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8040","RP11-426C22.3","1% O2, CyA+",0,"Transcriptomics"
"8041","RP11-426C22.5","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8042","RP11-426C22.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8043","RP11-426C22.6","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8044","RP11-426C22.8","1% O2, CyA+",0,"Transcriptomics"
"8045","RP11-231C14.8","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8046","BOLA2","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8047","SULT1A4","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8048","RP11-345J4.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8049","RP11-368N21.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8050","AC009133.17","1% O2, CyA+",0,"Transcriptomics"
"8051","CTD-2574D22.5","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8052","ASPHD1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8053","FAM57B","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8054","TBX6","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"8055","RP11-455F5.6","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8056","RP11-347C12.9","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8057","RP11-347C12.8","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8058","RP11-347C12.11","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8059","RP11-146F11.5","1% O2, CyA+",0,"Transcriptomics"
"8060","RP11-1072A3.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8061","RP11-196G11.3","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8062","RP11-388M20.7","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8063","RP11-388M20.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8064","TRIM72","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8065","ZNF843","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8066","TGFB1I1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8067","RP11-452L6.7","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8068","RP11-1166P10.1","1% O2, CyA+",0,"Transcriptomics"
"8069","RP11-17M15.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8070","RP11-626K17.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8071","RP11-67H24.2","1% O2, CyA+",0,"Transcriptomics"
"8072","RP11-989E6.10","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8073","RP11-104C4.6","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8074","NAMPTP3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8075","RP11-244B22.10","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8076","RP11-480G7.2","1% O2, CyA+",0,"Transcriptomics"
"8077","UBA52P8","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8078","CTD-2600H12.2","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8079","RPS2P44","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8080","CTC-527H23.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8081","RP11-429P3.8","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8082","RP11-429P3.5","1% O2, CyA+",0,"Transcriptomics"
"8083","RP11-327F22.1","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8084","RP11-467J12.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8085","RP11-44F14.1","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8086","RP11-36I17.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8087","IRX3","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8088","MT2A","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8089","RP11-322D14.2","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8090","RP11-407G23.5","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8091","RP11-407G23.7","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8092","MMP15","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8093","RP11-332G1.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8094","SNORA46","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8095","SNORA50A","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8096","RPS27P27","1% O2, CyA+",0,"Transcriptomics"
"8097","RP11-457D20.1","1% O2, CyA+",0,"Transcriptomics"
"8098","GNPATP","1% O2, CyA+",0,"Transcriptomics"
"8099","RP11-403P17.6","1% O2, CyA+",0,"Transcriptomics"
"8100","RP11-361L15.5","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8101","HSF4","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8102","NOL3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8103","EXOC3L1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8104","AC040160.13","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8105","HSD11B2","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8106","CTD-2012K14.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8107","CTD-2012K14.6","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8108","CTD-2012K14.7","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"8109","KARSP3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8110","RPS12P27","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8111","RP11-96D1.5","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8112","RP11-96D1.10","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8113","ESRP2","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8114","RP11-615I2.3","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8115","RP11-521L9.2","1% O2, CyA+",0,"Transcriptomics"
"8116","RP11-419C5.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8117","PDXDC2P","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8118","RP11-296I10.5","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8119","IL34","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8120","MTSS1L","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8121","RP11-394B2.5","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8122","RP11-424M24.3","1% O2, CyA+",0,"Transcriptomics"
"8123","HYDIN","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8124","MARVELD3","1% O2, CyA+",0,"Transcriptomics"
"8125","RP11-328J14.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8126","RP11-346C20.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8127","AC009120.4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8128","AC009120.8","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8129","AC009120.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8130","AC009120.5","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8131","RP11-252A24.3","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8132","RP11-77K12.9","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8133","RP11-77K12.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8134","SYCE1L","1% O2, CyA+",0,"Transcriptomics"
"8135","RP11-264M12.2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8136","RP11-319G9.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8137","RP11-314O13.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8138","RP11-303E16.9","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8139","RP11-303E16.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8140","RP11-303E16.10","1% O2, CyA+",0,"Transcriptomics"
"8141","RP11-303E16.5","1% O2, CyA+",0,"Transcriptomics"
"8142","RP11-55K13.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8143","RP11-505K9.4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8144","RP11-505K9.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8145","RP11-505K9.3","1% O2, CyA+",0,"Transcriptomics"
"8146","ATP2C2","1% O2, CyA+",0,"Transcriptomics"
"8147","RP11-61F12.1","1% O2, CyA+",0.341726069604033,"Transcriptomics"
"8148","RNU1-103P","1% O2, CyA+",0,"Transcriptomics"
"8149","MIR6774","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8150","RP11-542M13.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8151","RP11-463O9.9","1% O2, CyA+",0,"Transcriptomics"
"8152","RP11-463O9.8","1% O2, CyA+",0,"Transcriptomics"
"8153","RP11-178L8.1","1% O2, CyA+",0,"Transcriptomics"
"8154","RP11-106D4.3","1% O2, CyA+",0,"Transcriptomics"
"8155","RP11-106D4.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8156","RP11-482M8.1","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8157","RP11-278A23.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8158","RP11-278A23.2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8159","RP4-536B24.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8160","CA5A","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8161","RP11-863P13.4","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8162","RP5-1142A6.10","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8163","RP5-1142A6.8","1% O2, CyA+",0,"Transcriptomics"
"8164","CTD-2555A7.1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8165","LINC00304","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8166","CPNE7","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8167","RP11-368I7.6","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8168","GAS8-AS1","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8169","RP11-356C4.6","1% O2, CyA+",0.290101813104988,"Transcriptomics"
"8170","RFLNB","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8171","RP11-676J12.9","1% O2, CyA+",0.180957400444913,"Transcriptomics"
"8172","NXN","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8173","RP11-356I18.1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8174","RP11-818O24.3","1% O2, CyA+",0,"Transcriptomics"
"8175","AC100748.2","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8176","SCARF1","1% O2, CyA+",0,"Transcriptomics"
"8177","TLCD2","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8178","RP11-667K14.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8179","RP11-667K14.8","1% O2, CyA+",0.236561500446845,"Transcriptomics"
"8180","SNORD91B","1% O2, CyA+",0,"Transcriptomics"
"8181","RP1-59D14.5","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8182","RP11-135N5.3","1% O2, CyA+",0,"Transcriptomics"
"8183","RN7SL608P","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8184","RP11-74E22.3","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8185","RP11-235E17.5","1% O2, CyA+",0,"Transcriptomics"
"8186","RP11-235E17.6","1% O2, CyA+",0,"Transcriptomics"
"8187","CTD-3195I5.3","1% O2, CyA+",0.12312400897723,"Transcriptomics"
"8188","CTD-3195I5.4","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8189","CAMKK1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8190","RYKP1","1% O2, CyA+",0.0628750785297338,"Transcriptomics"
"8191","RP11-104O19.4","1% O2, CyA+",0.180957400444913,"Transcriptomics"
